Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations,inflation.long
2015-04-01,4.71105705416091,-1.43812398908648,0.763307195103535,2.02316416936416,2.20143118419002,2.36052193660768
2015-07-01,4.71506106351429,-1.6274644488017,0.508228043594605,2.11864902086819,2.1356924923963,2.29541694839463
2015-10-01,4.71605956584388,-1.51043280130552,0.508228043594605,1.79207046359658,2.01866084490012,1.00289073616639
2016-01-01,4.72103717691764,-1.42126223709874,0.508228043594605,1.78407746894443,1.92949028069334,0.453257227935696
2016-04-01,4.71605956584388,-1.59379364956813,0.508228043594605,2.71328981924174,2.10202169316274,2.42648817625179
2016-07-01,4.72697778844776,-1.40157493324042,0.508228043594605,1.34977415555737,1.90980297683503,1.02073898190959
2016-10-01,4.73190148130954,-1.08304069682029,0.508228043594605,0.517933517916037,1.59126874041489,1.61945557702155
2017-01-01,4.74362036542276,-0.97289556343622,0.508228043594605,1.34349693540815,1.48112360703082,2.44588619962732
2017-04-01,4.75520350651239,-0.449212314699613,0.508228043594605,0.618556824295313,0.957440358294218,0.254688121564489
2017-07-01,4.75903492882394,-0.00303121481299962,0.84847696201471,0.926045429691336,0.85150817682771,1.13564538430065
2017-10-01,4.76285172735064,-0.138835113877377,1.01903193217725,1.7433689948237,1.15786704605463,3.20532718606866
2018-01-01,4.76854974846528,-0.0823728349951414,1.27540388424265,2.14313562814083,1.3577767192378,3.45891923389316
2018-04-01,4.77233047130519,-0.0802889598050098,1.27540388424265,0.610221323534788,1.35569284404766,1.4272194238539
2018-07-01,4.77891253550083,-0.048031357630578,1.5324246848361,1.82509822336738,1.58045604246668,2.46525676894913
2018-10-01,4.78078519522412,0.191280034369992,1.79009597158084,1.81680857380039,1.59881593721085,0.672259028684313
2019-01-01,4.78358762582982,0.299981267370868,1.79009597158084,1.70833069613733,1.49011470420997,1.75354154605128
2019-04-01,4.79194810183828,-0.0725302412662736,1.79009597158084,2.10026735808335,1.86262621284711,3.75422982032764
2019-07-01,4.79471946619867,-0.138579967079519,1.79009597158084,2.08929712662036,1.92867593866036,1.45022558451639
2019-10-01,4.79564155017363,-0.00635952594904476,1.79009597158084,1.2879268092785,1.79645549752989,1.30047256285241
2020-01-01,4.77515666254102,-0.414917245861391,1.27540388424265,1.28379322643397,1.69032113010405,0.638499585771331
2020-04-01,4.65218615946312,-0.812817780462938,0.2537928523064,-0.394574631255474,1.06661063276934,-3.19489429554982
